survey_definition_id,year,area_id,species_code,length_mm,sex,population_count,akfin_load_date
52,2022,99904,30576,330,male,66014,2024-10-24T16:20:42Z
52,2022,99904,30576,330,female,49599,2024-10-24T16:20:42Z
52,2022,99904,30576,340,female,250906,2024-10-24T16:20:42Z
52,2022,99904,30576,350,male,256243,2024-10-24T16:20:42Z
52,2022,99904,30576,350,female,98352,2024-10-24T16:20:42Z
52,2022,99904,30576,360,male,160497,2024-10-24T16:20:42Z
52,2022,99904,30576,360,female,238705,2024-10-24T16:20:42Z
52,2022,99904,30576,370,male,469731,2024-10-24T16:20:42Z
52,2022,99904,30576,370,female,267137,2024-10-24T16:20:42Z
52,2022,99904,30576,380,male,329365,2024-10-24T16:20:42Z
52,2022,99904,30576,380,female,242760,2024-10-24T16:20:42Z
52,2022,99904,30576,390,male,502535,2024-10-24T16:20:42Z
52,2022,99904,30576,390,female,298077,2024-10-24T16:20:42Z
52,2022,99904,30576,400,male,499253,2024-10-24T16:20:42Z
52,2022,99904,30576,400,female,457102,2024-10-24T16:20:42Z
52,2022,99904,30576,410,male,233630,2024-10-24T16:20:42Z
52,2022,99904,30576,410,female,401928,2024-10-24T16:20:42Z
52,2022,99904,30576,420,male,545068,2024-10-24T16:20:42Z
52,2022,99904,30576,420,female,454402,2024-10-24T16:20:42Z
52,2022,99904,30576,430,male,578189,2024-10-24T16:20:42Z
52,2022,99904,30576,430,female,385997,2024-10-24T16:20:42Z
52,2022,99904,30576,440,male,664968,2024-10-24T16:20:42Z
52,2022,99904,30576,440,female,653001,2024-10-24T16:20:42Z
52,2022,99904,30576,450,male,389238,2024-10-24T16:20:42Z
52,2022,99904,30576,450,female,448017,2024-10-24T16:20:42Z
52,2022,99904,30576,460,male,498858,2024-10-24T16:20:42Z
52,2022,99904,30576,460,female,442276,2024-10-24T16:20:42Z
52,2022,99904,30576,470,male,231852,2024-10-24T16:20:42Z
52,2022,99904,30576,470,female,315718,2024-10-24T16:20:42Z
52,2022,99904,30576,480,male,362130,2024-10-24T16:20:42Z
52,2022,99904,30576,480,female,442871,2024-10-24T16:20:42Z
52,2022,99904,30576,490,male,297736,2024-10-24T16:20:42Z
52,2022,99904,30576,490,female,286223,2024-10-24T16:20:42Z
52,2022,99904,30576,500,male,296218,2024-10-24T16:20:42Z
52,2022,99904,30576,500,female,185282,2024-10-24T16:20:42Z
52,2022,99904,30576,510,male,87112,2024-10-24T16:20:42Z
52,2022,99904,30576,510,female,177882,2024-10-24T16:20:42Z
52,2022,99904,30576,520,male,182293,2024-10-24T16:20:42Z
52,2022,99904,30576,520,female,108274,2024-10-24T16:20:42Z
52,2022,99904,30576,530,male,173808,2024-10-24T16:20:42Z
52,2022,99904,30576,530,female,71772,2024-10-24T16:20:42Z
52,2022,99904,30576,540,male,73122,2024-10-24T16:20:42Z
52,2022,99904,30576,540,female,75081,2024-10-24T16:20:42Z
52,2022,99904,30576,550,male,21202,2024-10-24T16:20:42Z
52,2022,99904,30576,550,female,13482,2024-10-24T16:20:42Z
52,2022,99904,30576,560,male,36853,2024-10-24T16:20:42Z
52,2022,99904,30576,560,female,19114,2024-10-24T16:20:42Z
52,2022,99904,30576,570,male,35477,2024-10-24T16:20:42Z
52,2022,99904,30576,580,male,1596,2024-10-24T16:20:42Z
52,2022,99904,30576,590,female,36853,2024-10-24T16:20:42Z
52,2022,99904,30576,600,male,38228,2024-10-24T16:20:42Z
52,2022,99904,30576,620,male,3859,2024-10-24T16:20:42Z
52,2022,99904,30576,620,female,4316,2024-10-24T16:20:42Z
52,2022,99904,30576,630,female,7744,2024-10-24T16:20:42Z
52,2022,99904,30576,660,male,4197,2024-10-24T16:20:42Z
52,2022,99904,30576,700,male,11843,2024-10-24T16:20:42Z
52,2022,99904,30576,710,female,4316,2024-10-24T16:20:42Z
52,2022,99904,30576,720,male,10304,2024-10-24T16:20:42Z
52,2022,99904,30576,760,male,4316,2024-10-24T16:20:42Z
52,2022,99904,30576,780,male,2600,2024-10-24T16:20:42Z
52,2022,99904,30576,780,female,2600,2024-10-24T16:20:42Z
52,2022,99904,30576,810,female,2600,2024-10-24T16:20:42Z
52,2024,99904,30576,180,male,24043,2024-10-24T16:20:42Z
52,2024,99904,30576,220,male,24043,2024-10-24T16:20:42Z
52,2024,99904,30576,260,male,18858,2024-10-24T16:20:42Z
52,2024,99904,30576,270,male,29228,2024-10-24T16:20:42Z
52,2024,99904,30576,280,male,9429,2024-10-24T16:20:42Z
52,2024,99904,30576,290,male,9429,2024-10-24T16:20:42Z
52,2024,99904,30576,300,male,18858,2024-10-24T16:20:42Z
52,2024,99904,30576,310,male,9429,2024-10-24T16:20:42Z
52,2024,99904,30576,320,male,31939,2024-10-24T16:20:42Z
52,2024,99904,30576,330,male,58245,2024-10-24T16:20:42Z
52,2024,99904,30576,340,male,187502,2024-10-24T16:20:42Z
52,2024,99904,30576,350,male,95336,2024-10-24T16:20:42Z
52,2024,99904,30576,360,male,144364,2024-10-24T16:20:42Z
52,2024,99904,30576,370,male,47808,2024-10-24T16:20:42Z
52,2024,99904,30576,380,male,168865,2024-10-24T16:20:42Z
52,2024,99904,30576,390,male,164629,2024-10-24T16:20:42Z
52,2024,99904,30576,400,male,248410,2024-10-24T16:20:42Z
52,2024,99904,30576,410,male,355803,2024-10-24T16:20:42Z
52,2024,99904,30576,420,male,320102,2024-10-24T16:20:42Z
52,2024,99904,30576,430,male,255037,2024-10-24T16:20:42Z
52,2024,99904,30576,440,male,451416,2024-10-24T16:20:42Z
52,2024,99904,30576,450,male,296297,2024-10-24T16:20:42Z
52,2024,99904,30576,460,male,159747,2024-10-24T16:20:42Z
52,2024,99904,30576,470,male,263077,2024-10-24T16:20:42Z
52,2024,99904,30576,480,male,99335,2024-10-24T16:20:42Z
52,2024,99904,30576,490,male,165703,2024-10-24T16:20:42Z
52,2024,99904,30576,500,male,219859,2024-10-24T16:20:42Z
52,2024,99904,30576,510,male,103473,2024-10-24T16:20:42Z
52,2024,99904,30576,520,male,61645,2024-10-24T16:20:42Z
52,2024,99904,30576,540,male,28157,2024-10-24T16:20:42Z
52,2024,99904,30576,550,male,22922,2024-10-24T16:20:42Z
52,2024,99904,30576,560,male,28157,2024-10-24T16:20:42Z
52,2024,99904,30576,570,male,22922,2024-10-24T16:20:42Z
52,2024,99904,30576,590,male,28157,2024-10-24T16:20:42Z
52,2024,99904,30576,600,male,9022,2024-10-24T16:20:42Z
52,2024,99904,30576,610,male,27066,2024-10-24T16:20:42Z
52,2024,99904,30576,680,male,9899,2024-10-24T16:20:42Z
52,2024,99904,30576,690,male,9899,2024-10-24T16:20:42Z
52,2024,99904,30576,710,male,2574,2024-10-24T16:20:42Z
52,2024,99904,30576,720,male,9899,2024-10-24T16:20:42Z
52,2024,99904,30576,850,male,2574,2024-10-24T16:20:42Z
52,2024,99904,30576,250,female,9429,2024-10-24T16:20:42Z
52,2024,99904,30576,300,female,7896,2024-10-24T16:20:42Z
52,2024,99904,30576,330,female,52201,2024-10-24T16:20:42Z
52,2024,99904,30576,340,female,18858,2024-10-24T16:20:42Z
52,2024,99904,30576,350,female,38446,2024-10-24T16:20:42Z
52,2024,99904,30576,360,female,294848,2024-10-24T16:20:42Z
52,2024,99904,30576,370,female,196116,2024-10-24T16:20:42Z
52,2024,99904,30576,380,female,164987,2024-10-24T16:20:42Z
52,2024,99904,30576,390,female,322162,2024-10-24T16:20:42Z
52,2024,99904,30576,400,female,207389,2024-10-24T16:20:42Z
52,2024,99904,30576,410,female,464169,2024-10-24T16:20:42Z
52,2024,99904,30576,420,female,447939,2024-10-24T16:20:42Z
52,2024,99904,30576,430,female,486443,2024-10-24T16:20:42Z
52,2024,99904,30576,440,female,404592,2024-10-24T16:20:42Z
52,2024,99904,30576,450,female,170065,2024-10-24T16:20:42Z
52,2024,99904,30576,460,female,321217,2024-10-24T16:20:42Z
52,2024,99904,30576,470,female,232079,2024-10-24T16:20:42Z
52,2024,99904,30576,480,female,174878,2024-10-24T16:20:42Z
52,2024,99904,30576,490,female,129948,2024-10-24T16:20:42Z
52,2024,99904,30576,500,female,79236,2024-10-24T16:20:42Z
52,2024,99904,30576,510,female,73355,2024-10-24T16:20:42Z
52,2024,99904,30576,520,female,30443,2024-10-24T16:20:42Z
52,2024,99904,30576,540,female,28157,2024-10-24T16:20:42Z
52,2024,99904,30576,550,female,70214,2024-10-24T16:20:42Z
52,2024,99904,30576,600,female,16917,2024-10-24T16:20:42Z
52,2024,99904,30576,690,female,10253,2024-10-24T16:20:42Z
52,2024,99904,30576,740,female,9022,2024-10-24T16:20:42Z
